id,filename,speaker,tags,transcription
579,GOODJOBJIMMY.mp3,unknown man,good job jimmy,good job jimmy
580,GOODLUCK.wav,charlie,good luck charlie,tel em good luck
581,GOODMATH-LARRY.mp3,larry nickel,math larry,good math doug
582,GOODMORNING-MO.mp3,john mozeliak,john mozeliak morning,good morning
583,GOODONE.mp3,unknown man,good one,haha good one
584,GOODQUESTIONDOUG.mp3,rick hummel ,good question hummel,good question doug
585,GOODQUESTION-WAINO.mp3,adam wainwright,good question wainwright,no thats a very good question
586,GOODREADTIM.mp3,janie the lesbian,janie good read,tim I think thats a good read
587,GOODSHAPE.wav,douglas,shape douglas,are we in good shape
588,GOODSHOW.mp3,tim,good show,this is the ryan kelly morning after some say its a good show
589,GOODIES.wav,plowboy,goodies,all of our goodies
590,GOTACARPORT.mp3,unknown man,carport,well I have a carport
591,GOTATASTE.wav,willy,taste,you got a taste and now you want more
592,GOTANYTHINGELSEFORME.mp3,gabe dearmond ,gabe anything else,tim jim you guys got anything else
593,GOTFITCHICKSNUMBER.mp3,larry nickel,fitchick larry,I got fitchicks number I can text her whenever I want her to come over
594,GOTITORNOT.mp3,unknown man,got it ,you either got it or you dont man
595,GOTTAGOTOWORK.mp3,unknown woman,gotta work,im sorry guys I gotta go to work
596,GOTTALOVE'EMUP.mp3,cat,love em up,you gotta love em up
597,GOTTARUN-ELLEN.mp3,caller ellen,gotta run ellen,well fellas gotta run
598,GRANDKIDSWATCHINGDOUG.mp3,paul from wc,paul weekend sports,my grandkids are going to be watching you doing weekend sports
599,GRANDMOTHERSBREATH.mp3,jay jr,jay grandmother,shes stronger than grandmothers breath
600,GRAYSEXUAL.mp3,unknown man,graysexual ,graysexual to me is someone who is between asexual and someone who is sexual
601,GREATDAY.mp3,plowboy,great day plowboy,its gonna be a great day
602,GREATJOB.mp3,unknown man,great job,well youre doing a great job on that program
603,GRIKICH.mp3,unknown man,grikich grichuk,grikich
604,GRINDERSANDMUCKERS.wav,wayne gretzky ,grinders muckers,the grinders the muckers
605,GRIPYOURSEED.mp3,tim,seed grip,ill grip onto your seed bro
606,GRUNT.wav,unknown man,grunt,grunt noise
607,GUNSN'BUTTER.mp3,tim,guns butter,guns and butter baby guns and butter
608,GUYGETSRAPED.mp3,steve in wildwood,guy raped,watching that one guy get raped
609,GUYISATTRACTIVE.mp3,charlie,charlie guy attractive,that guy is attractive doug
610,GUYMAKESMEWET.mp3,tim,wet guy,this guy makes me wet
611,GUYSARETIGHT.wav,unknown man,tight,you guys are tight
612,GUYSHITONME.mp3,tim,hit on me,I like when guys hit on me
613,GUYSPLAY.wav,tim,guys play ,guys like to play with each other
614,GUYSWANNABANGYOU.mp3,tim,guys bang,a lot of guys wanna bang you
615,GabeTalkingToMe.wav,gabe dearmond ,talking ,talking to me
616,GlickEurope.wav,jiminy glick ,europe jiminy,they say hes even popular in europe
617,HAHAHA.wav,unknown man,ha ha ha ,ha ha ha
618,HADAGENTLEMAN.wav,Rich from Maryland Heights,rich gentleman,I just had a gentleman
619,HAENCHENFAN.mp3,cat,haenchen,ive been a haenchen fan since 1984
620,HAHAOK.wav,unknown woman,ha ok,ha ha ok
621,HAHASORRY.mp3,unknown man,sorry,haha sorry
622,HAIR=BEAR.wav,willy,bear,I dont think you need to have hair to be a bear
623,HANDLINGYOURSELF.mp3,tim,handling lounge masterbate,what are you doing are you in a lounge chair handling yourself
624,HANDSANDKNEES.mp3,unknown man,wwe hands knees apologize,get down on your hands and knees and apologize
625,HANDSINTHERE.wav,doug,hands ,wouldnt you feel the hands up in there
626,HANGINGUP.wav,unknown man,hanging up,hanging up
627,HANKORINGFORSOMEWEEN.mp3,tim,hankoring ween,I just had a hankoring for some ween
628,HAPPYGILMORE.wav,unknown man,happy gilmore sfw,happy gilmore accomplished that feat no more than an hour ago
629,HARDANDDEEP.wav,cat,hard deep cat,looking hard and deep
630,HARDTOKICK.mp3,plowboy,plowboy kick,its a hard one to kick
631,HARDCOREBUSCHLIGHTDRINKER.mp3,ryan kelly,busch light kelly,im a hardcore busch light drinker
632,HASHYSANDY.wav,plowboy,hashy sandy,hashy sandy
633,"HATEUS,AIN'TUS.mp3",joe roderick,hate aint roderick,the hate us cuz they aint us
634,HAVEJUSTEATEN.mp3,charlie,eaten charlie,I had just eaten im not going to lie
635,HAVENTSEENTHOSESTATS.mp3,tim,stats ,I havent seen those stats
636,HEHEHE.wav,unknown man,hee,hee hee hee hee 
637,HEISSPRUNG.mp3,cat,sprung,he is sprung
638,HEPLAYEDYOU.mp3,charlie,played charlie,he played you
639,HEWASADORABLE-BENJAMIN.mp3,benjamin hochman,adorable hochman,he was adorable
640,HE'SHOT(HITCH).wav,ken hitchcock,hitchcock hot,I dont know that hes hot
641,HE'SREALLYGOOD.mp3,prodjoe,good prodjoe,hes really good
642,HEADFIRST.wav,unknown man,headfirst,you have to go head first
643,HEADINGLORYHOLE-LARRY.mp3,larry nickel,larry gloryhole,he can go stick his head in a gloryhole
644,HEARINGAID.mp3,unknown man,hearing aid deaf,you need a hearing aid
645,HEAVYGAYEMPHASIS.mp3,doug,gay,heavy gay emphasis 
646,HEAVYPETTEDHER.wav,tim,heavy petting petted,I heavy petted her
647,HEGONECHARLIE.wav,charlie,he gone charlie,he gone
648,HELLNO.wav,Rich from Maryland Heights,hell rich,hell no
649,HELLOFIDEA.wav,plowboy,idea plowboy,that is one hell of an idea buddy
650,HELLODOUG.wav,caller ellen,hello ellen,well hello doug
651,HELLOI'MLEAVING.mp3,unknown woman,leaving ,hello im leaving
652,HELLONEIGHBOR.wav,unknown man,neighbor,hello neighbor
653,HERECOMESBIGMAN.wav,dan mac,big man dan,here comes the big man
654,HEROINUPASS.mp3,tim,drug mule heroin,I usually have a baloon of heroin up my ass
655,HESGOTUPS.wav,doug,ups jump,hes got ups
656,HEYBROAD.wav,charlie,charlie broad,hey broad
657,HEYDOCTAKEALOOKOVERHERE.mp3,charlie,doc look charlie,hey doc why dont you take a look over here
658,HEYDOUG(WHISPER).mp3,charlie,hey doug charlie,hey doug
659,HEYGAL.mp3,doug,hey gal,hey gal
660,HEYHEY.wav,unknown woman,hey,hey hey
661,HEYMISTER.mp3,willy,mister willy,hey mister
662,HEYMAN-TRALALALA.mp3,unknown man,tra la,tra la la la
663,HII'MDARIN.mp3,plowboy,darin spring training,hi im darin great to meet you
664,HIYOUGUYS.wav,unknown woman,hi,hi you guys
665,HIDEYOURGAY.mp3,tim,hide gay mason dixon,usually below south of the mason dixon line you have to at least hide your gay
666,HIRETWINKS.wav,tim,twinks hire,I do like to hire twinks
667,HISSYTANTRUM.mp3,plowboy,hissy tantrum,just a big ol hissy trantrum
668,HITTHENAILCAT.mp3,larry nickel,nail on head larry,you hit the nail on the head cat
669,HITTING'SHARD.mp3,unknown man,hitting,hittings hard
670,HOCKEYGODS.mp3,ken hitchcock,hockey gods hitchcock blues,hockey gods took care of us
671,HOESINSTABLE.mp3,timberfake,timberfake hoes in stable phillies paddock,I got a lot of hoes in my stable
672,HOLLAATYOBOY.mp3,doug,manchild holla holler at yo your boy,holla at yo boy
673,HOLLIDAYASROSIE.wav,matt holliday ,holliday rosenthal ,ill be a starter soon I just gotta tell mike
674,HOLLIDAY-GREATRADIOSHOW.mp3,matt holliday ,holliday radio,hes got that amazing radio show
675,HONORTOSPEAKWITHTIM.mp3,unknown man,lemming honor ,first thing is what a privelidge it is to speak with tim mckernan
676,HOOSIERSAHOOSIER.mp3,cat,hoosier,I think a hoosier is a hoosier no matter where you are geographically
677,HORNY.mp3,unknown man,horny,im horny
678,HORRENDOUSPRESENTATION.wav,doug,horrendous presentation,this is such a horrendous presentation
679,HOSTSALLCURIOUS.mp3,tim,curious host gay,every host of this show sounds to be at the very least curious
680,HOTAIR.mp3,charlie,hot air charlie,all the hot air coming out of your mouth
681,HOTBODINHOTBIKINI.mp3,unknown man,hot bod bikini ,not to mention her hot bod that looks hot in a bikini
682,HOTBROADS.mp3,janie the lesbian,hot broads,theres a lot of hot broads out there
683,HOTGUY.wav,tim,hot guy ,whos going to turn down a hot guy
684,HOTITEM.wav,tim,hot item,youre a hot item
685,HOTLASS.mp3,larry nickel,hot lass larry,shes uh a hot lass
686,HOTMAIL.wav,doug,hotmail douchebag,hotmail screams douchbag
687,HOTMILK-TIMBERFAKE.mp3,timberfake,hot milk timberfake,I need hot milk
688,HOTOLDERGUY.mp3,cat,older hot guy,for an older guy your hot
689,HOTPLAYER.mp3,doug,hot player,you gotta go with your hot player
690,HOTSHOT.wav,unknown man,hot shot,hahaha ok hot shot
691,HOTSIDELINEREPORTER.mp3,unknown man,sideline reporter,every town has like a hot sideline reporter and it was cool meeting stls last night
692,HOTTAKESONTMA-LARRY.mp3,larry,hot takes larry,go ahead with the hot takes on the ryan kelly morning after
693,HOTTESTTWINKS.mp3,tim,hottest twinks,wherever the hottest twinks are bro
694,HOWAREYOUDOUG.mp3,jay jr,jay how are,how are you Doug?
695,/HOWBOUTTHISWEATHER.wav,tim,weather,how bout this weather?
696,HOWWEDOIN.mp3,unknown man,how we doin,how we doin fellas
697,HOWYADOIN.wav,unknown woman,how doin,how ya doin boys
698,HUH-LARRY.mp3,larry,huh larry,huh
699,HUMMINGBIRDTOUNGEBOY.mp3,tim,tongue hummingbird ,you have the tongue of a hummingbird boy
700,HUMPDAY.wav,unknown man,hump day,hump day
701,HUNGLIKEABULL.mp3,tim,hung bull,hung like a spanish fighting bull
702,HUNGERSTRIKE-TJMOE.mp3,tj moe,hunger strike tj moe,you dont need hard work you dont need intelligence you dont need a good break you just need a good old fashioned hunger strike to get what you want
703,HolyCow.mp3,alpena ,holy cow alpena,holy cow 
704,IAMGREAT-CAT.mp3,cat,great cat,well I am great wouldnt you say
705,IDON'TKNOW.mp3,willy,dont know willy,I dont know
706,IDONTCARE.wav,unknown man,donÍt care,I dont care
707,IHAVENEVER.mp3,doug,have never,I have never in my live long life
708,ILIKEHAMHOCKS.mp3,charlie,hamhocks charlie,I like hamhocks
709,ILIKEIT-PLOWBOY.mp3,plowboy,plowboy like it,I like it
710,ILOVEGIVINGHUGS.mp3,unknown man,love hugs,I love giving hugs
711,ILOVETIM.mp3,unknown man,lemming,I love tim
712,ILOVEYOUDOUG-JACKIE.mp3,jackie,jackie love doug,you know I love you doug
713,ILoveIt.mp3,unknown man,love it,I love it
714,INEEDDADDYTOGIVEMEORDERS.wav,unknown woman,porn daddy orders sub,im a very obedient girl I need daddy to give me orders
715,IWANTTOBANGTIM-LARRY.mp3,larry nickel,bang larry lemming,I want to bang tim
716,IWANTTOSCREWYOU.mp3,unknown man,screw,and then I wanted to screw you
717,IWASINBED.wav,willy,bed willy,I was in bed
